Name,Rating,Ingredient,Reviewer,Url
10分钟搞定营养早餐，宝妈们的首选,7.4,面粉、鸡蛋、胡萝卜、西兰花、食用盐、食用油,7,https://www.xiachufang.com/recipe/104147893/,,,,,,,,,,,,,,,
一款有颜值的吐司-缤纷世界（逢做必成功）,8.5,吐司、芝士、果酱（草莓、蓝莓、菠萝）,2,https://www.xiachufang.com/recipe/104083835/,,,,,,,,,,,,,,,
营养又高颜值的卡通蒸蛋,8.5,鸡蛋、温水、盐、胡萝卜、小葱,4,https://www.xiachufang.com/recipe/104073067/,,,,,,,,,,,,,,,
姥姥家的健康炸油饼（不揉面不擀面）,8.9,面粉、温水、酵母、盐、香葱、油、水,4,https://www.xiachufang.com/recipe/103817935/,,,,,,,,,,,,,,,
鲜肉包(??超嫩肉馅??免打水??详细版),8.7,面团、中筋面粉（五得利 五星)、温水(夏天用常温水)、酵母粉、糖(促进发酵)、食用油、猪肉馅、猪肉靡、盐、生抽、老抽、糖、生粉/红薯粉、葱花、姜末、胡椒粉、食用油（烧热）、蚝油或者鸡精(可无),8,https://www.xiachufang.com/recipe/104177061/,,,,,,,,,,,,,,,
让米饭变得可爱～三色藜麦饭团,0,藜麦：糯米：大米（4：3：3）、午餐肉（广式腊肠，火腿）、胡萝卜、西兰花、鸡蛋、肉松、寿司醋（或盐糖醋）、盐、食用油（橄榄油）、熟白芝麻、海苔片,28,https://www.xiachufang.com/recipe/104563336/,,,,,,,,,,,,,,,
豉油皇炒面，最详细的教程，家常做法,9.0,===泡发面条===、全蛋面、花生油、盐、===配料===、绿豆芽、葱、韭黄、===豉油皇===、砂糖、热水、生抽、老抽、鱼露、蚝油、===炒料===、花生油、猪油,1,https://www.xiachufang.com/recipe/104190960/,,,,,,,,,,,,,,,
味噌姜汁豆腐虾仁橙香温沙拉【优质蛋白质】,9.4,老豆腐、虾仁、橙子、生菜、味噌、韩式辣椒酱、生姜、饮用水、海鲜酱油,1,https://www.xiachufang.com/recipe/104303368/,,,,,,,,,,,,,,,
简单又好吃的蒸蛋,7.9,鸡蛋、味极鲜、食用油、葱花、蒸鱼豉油、橄榄油或芝麻油,10,https://www.xiachufang.com/recipe/104306457/,,,,,,,,,,,,,,,
卷菜我最爱水烙馍（河南人最后的倔强?）,8.8,中筋面粉、清水,10,https://www.xiachufang.com/recipe/103872528/,,,,,,,,,,,,,,,
不用去早餐店的发面馅饼,8.5,中筋面粉、酵母、白糖、温水,48,https://www.xiachufang.com/recipe/103893704/,,,,,,,,,,,,,,,
萌翻天的2020鼠馒头,9.1,面粉、牛奶、酵母、砂糖、油、调色：、南瓜粉、可可粉、竹炭粉、红曲粉、蝶豆花粉,1,https://www.xiachufang.com/recipe/104216610/,,,,,,,,,,,,,,,
春饼，卷饼,9.0,面粉、凉水、盐、配菜,3,https://www.xiachufang.com/recipe/104255127/,,,,,,,,,,,,,,,
香酥脆～黄油蜂蜜吐司,8.1,吐司、黄油、蜂蜜、糖、黑芝麻,12,https://www.xiachufang.com/recipe/104068175/,,,,,,,,,,,,,,,
咸蛋黄红薯泥肉松三明治,0,全麦面包、红薯、咸鸭蛋、肉松,1,https://www.xiachufang.com/recipe/104577363/,,,,,,,,,,,,,,,
能让你多吃一碗饭的开胃小咸菜～腌辣椒（尖椒）圈,8.4,尖椒、蒜、姜、花生油（也可用玉米油，大豆油，不能用瓜子油和菜籽油）、大葱、姜片、蒜片、八角、花椒、桂皮、小茴香、香叶、香菜（依个人口味添加）、盐、干辣椒王（因为尖椒不辣，所以加些干辣椒增加辣度）、陈醋（不爱吃可以不加）、老抽、生抽、洋葱、糖、调味料的比例添加，可以根据自己的口味增减,1,https://www.xiachufang.com/recipe/104056014/,,,,,,,,,,,,,,,
两种做法鸡蛋的日式鸡蛋三明治【低脂和风】,8.9,鸡蛋、沙拉酱、生抽（分两次放）、味淋、清酒(可选）、黑胡椒、面包,6,https://www.xiachufang.com/recipe/103943965/,,,,,,,,,,,,,,,
???免烤箱??圣诞披萨轻松做??花样早餐天天有,9.2,饼胚、高筋面粉、水、南瓜粉、白糖、黄油、盐、酵母、配料、披萨酱、萨拉米香肠、青彩椒丝、红彩椒丝、洋葱丝、妙可蓝多马苏里拉奶酪,1,https://www.xiachufang.com/recipe/104205795/,,,,,,,,,,,,,,,
零失败快手岩烧乳酪(熔岩吐司)十分钟网红早餐，好吃哭,8.4,切片吐司（厚点最好）、芝士片、牛奶、淡奶油、无盐黄油、砂糖、蜂蜜/炼乳、杏仁片,1,https://www.xiachufang.com/recipe/103883246/,,,,,,,,,,,,,,,
一发奶香小馒头，口感特别好！,8.2,中筋面粉/普通面粉（香满园特精小麦粉）、白糖、牛奶、酵母、无味食用油,51,https://www.xiachufang.com/recipe/104207784/,,,,,,,,,,,,,,,
葱香四溢手抓饼,8.2,中筋面粉、30~40°温水、香葱、食用油、盐、白糖,72,https://www.xiachufang.com/recipe/104368514/,,,,,,,,,,,,,,,
酥的掉渣的酱香饼，老公说都可以开店啦,8.5,面团材料:普通面粉、热水（约80度）、温水、酱料材料:葱蒜末、黄豆酱、番茄酱、蚝油、白糖、油酥材料:干面粉、食用油、表面装饰:葱花、熟白芝麻,10,https://www.xiachufang.com/recipe/104270534/,,,,,,,,,,,,,,,
卡仕达，卡仕达酱，香甜可口，细腻顺滑，冷藏后更加冰爽。可做泡芙内馅，涂抹面包。下面的链接是泡芙作品。,9.2,鸡蛋（蛋黄）、白砂糖、牛奶、低筋面粉、玉米淀粉、黄油、淡奶油、香草精,11,https://www.xiachufang.com/recipe/104184974/,,,,,,,,,,,,,,,
怎么卷都不裂的肉松蛋糕卷,8.7,低筋面粉、蛋白、蛋黄、牛奶、玉米油、细砂糖、盐、柠檬汁、肉松、葱、沙拉酱、肉松,4,https://www.xiachufang.com/recipe/104103231/,,,,,,,,,,,,,,,
咸瓜蒸肉饼\蒸肉饼,0,猪肉、姜汁、酱油、咸瓜、花生油,151,https://www.xiachufang.com/recipe/104579732/,,,,,,,,,,,,,,,
【小高姐】早餐白面包 极简主义的手工面包,9.2,高筋面粉、室温水、酵母、糖、盐、无盐黄油,1,https://www.xiachufang.com/recipe/104574283/,,,,,,,,,,,,,,,
鼎鼎大名的鸡蛋仔原来这么简单，在家也能做,8.4,低筋面粉、玉米淀粉、泡打粉、鸡蛋、细砂糖、牛奶、纯净水、玉米油,1,https://www.xiachufang.com/recipe/104200682/,,,,,,,,,,,,,,,
网红【水晶水煎包】一次就成功！,8.0,饺子皮、猪肉、鸡蛋、胡萝卜、香菇、葱、生抽、酱油、料酒、盐、耗油、玉米淀粉、香油、水、黑胡椒粉、鸡精,51,https://www.xiachufang.com/recipe/104053558/,,,,,,,,,,,,,,,
鸡蛋炒米粉，正确泡发干米粉，不碎、不坨、不粘锅、口感Q弹,8.7,米粉、花生油（炟米粉）、盐（炟米粉）、鸡蛋、绿豆芽、小葱、花生油、生抽,4,https://www.xiachufang.com/recipe/104171690/,,,,,,,,,,,,,,,
好吃不上火的【绵密型】酸奶蒸蛋糕～完胜电饭锅版,8.6,鸡蛋、酸奶、玉米油、细砂糖、细砂糖、低粉、柠檬汁,20,https://www.xiachufang.com/recipe/104519046/,,,,,,,,,,,,,,,
原味无油日式舒芙蕾厚松饼,7.5,鸡蛋、牛奶、细砂糖、低粉、柠檬汁,10,https://www.xiachufang.com/recipe/103962672/,,,,,,,,,,,,,,,
糯米烧卖,8.8,糯米、猪肉、胡萝卜、香菇、黑木耳、洋葱、老抽、生抽、蚝油、盐、葱、饺子皮、糖,1,https://www.xiachufang.com/recipe/104056548/,,,,,,,,,,,,,,,
香气扑鼻的烧卖做法,0,肉、糯米、饺子皮、干香菇、胡萝卜、葱、生抽、盐、老抽、耗油、豌豆玉米、料酒,0,https://www.xiachufang.com/recipe/104582013/,,,,,,,,,,,,,,,
早餐就爱三明治,8.4,生菜、火腿、面包、鸡蛋、芦笋、鸡胸肉、龙利鱼、胡萝卜、牛油果、西红柿、紫薯、芒果、鲜虾、冰草、苦菊、黑胡椒、盐、酱油,0,https://www.xiachufang.com/recipe/103920438/,,,,,,,,,,,,,,,
饺子皮版香菇腊肠烧卖,0,饺子皮、糯米、腊肠、干香菇、洋葱、玉米粒（可省略）、生抽、蚝油、糖、白胡椒粉、麻油,12,https://www.xiachufang.com/recipe/104582093/,,,,,,,,,,,,,,,
发面千层大饼,9.0,中筋面粉、温水（40度左右）、酵母、白糖、椒盐、面粉、食用油、熟芝麻,0,https://www.xiachufang.com/recipe/104426540/,,,,,,,,,,,,,,,
迷你小吐司，奶油南瓜吐司,8.7,高筋面粉、奶油、南瓜泥、炼乳、牛奶、全蛋液、砂糖、盐、新鲜酵母、黄油,0,https://www.xiachufang.com/recipe/103868924/,,,,,,,,,,,,,,,
玉米面菜饼子（贴饼子）,8.8,粗玉米面、面粉、开水（刚刚烧开的）、酵母+温水、盐、新鲜芹菜叶（茼蒿叶、油菜叶、荠菜、菠菜……）,7,https://www.xiachufang.com/recipe/104326971/,,,,,,,,,,,,,,,
一出笼就抢光的青萝卜丝肉包,9.2,有肥有瘦的肉末、小葱&姜末、京葱&香菇、青萝卜、食油、芝麻油、盐、生抽、老抽、糖(可选)、面皮：、中筋粉、酵母粉、糖、水,16,https://www.xiachufang.com/recipe/104295814/,,,,,,,,,,,,,,,
【元气早餐饼】,0,土豆、胡萝卜、鸡蛋、面粉、花生油、白胡椒、盐、葱花,16,https://www.xiachufang.com/recipe/104565740/,,,,,,,,,,,,,,,
呆萌兔造型馒头,9.0,牛奶、面粉、酵母、糖,1,https://www.xiachufang.com/recipe/104368180/,,,,,,,,,,,,,,,
馒头｜美轮美奂的Marimekko?印花刀切馒头,9.1,低粉、水、糖、酵母、红丝绒液、竹炭粉、栀子黄色粉,0,https://www.xiachufang.com/recipe/104494478/,,,,,,,,,,,,,,,
三明治,7.6,鸡蛋、芝士片、吐司、火腿/培根、香肠丁、干酪碎,0,https://www.xiachufang.com/recipe/104112258/,,,,,,,,,,,,,,,
两个秘诀教你蒸出完美的鸡蛋羹,8.4,鸡蛋、温水、盐、生抽,4,https://www.xiachufang.com/recipe/104099309/,,,,,,,,,,,,,,,
早餐面条，简易,0,"面条、酱油、油、盐?、鸡精（可以用蚝油代替,再没有就用生抽代替）、葱（没有可以不要）、老干妈（没有可以不要）",7,https://www.xiachufang.com/recipe/104579542/,,,,,,,,,,,,,,,
酱香葱花煎卷（简易版）,8.7,中筋面粉、全鸡蛋液、盐、水、酵母、葱花、芝麻、花生酱、六月鲜豆瓣酱、玉米油、胡椒粉,3,https://www.xiachufang.com/recipe/104063018/,,,,,,,,,,,,,,,
你一定会爱的手抓饼系列,8.2,手抓饼、鸡蛋、榨菜,12,https://www.xiachufang.com/recipe/104103399/,,,,,,,,,,,,,,,
【夏日轻食】蒸桃子（4种吃法）,9.0,桃子、糖（冰糖）,1,https://www.xiachufang.com/recipe/103938649/,,,,,,,,,,,,,,,
怎样做一份完美的欧姆蛋omelette （法式煎蛋卷）,8.9,洋鸡蛋、黄油、牛奶、料理酒、盐、胡椒、芝士、你喜欢的蔬菜丁、肉丁,1,https://www.xiachufang.com/recipe/104335806/,,,,,,,,,,,,,,,
“365天不重样早餐”一定喂饱我家大猪蹄子！,0,贤妻良母本性、对大猪蹄子的爱,3,https://www.xiachufang.com/recipe/104164412/,,,,,,,,,,,,,,,
用剩米饭做早餐，快手简易版武汉豆皮,0,米饭、面粉、水、鸡蛋、豆腐皮、培根或香肠、青菜、韩式甜辣酱、葱花儿、熟芝麻、植物油,11,https://www.xiachufang.com/recipe/103882500/,,,,,,,,,,,,,,,
