Name,Rating,Ingredient,Reviewer,Url
巨美味的椒盐小酥肉?秒杀火锅店，外酥里嫩?,8.5,里脊肉、鸡蛋、玉米淀粉、普通面粉、水、椒盐?辣椒面?白芝麻,1,https://www.xiachufang.com/recipe/104290544/,,,,,,,,,,,,,,,
2分钟就能做好的《凉拌拍青瓜》,0,青瓜、辅料：蒜头/小米辣/香菜、调料：陈醋/酱油/香油/辣椒油,11,https://www.xiachufang.com/recipe/104573438/,,,,,,,,,,,,,,,
吃出炒鸡味道的肉末粉条,0,粉条、酱油、生抽、猪肉、盐、葱末、青椒,5,https://www.xiachufang.com/recipe/104579120/,,,,,,,,,,,,,,,
土豆鸡块（黄焖鸡）,8.6,土豆、鸡腿、青椒、香菇、干辣椒、小葱、蒜、姜、黑胡椒、小米辣、八角、蜂蜜,13,https://www.xiachufang.com/recipe/104396761/,,,,,,,,,,,,,,,
吮指蒜香椒盐虾,8.9,明虾、葱、蒜、辣椒、花椒粉、盐、鸡精、食用油,9,https://www.xiachufang.com/recipe/104309261/,,,,,,,,,,,,,,,
京酱肉丝,8.1,里脊肉、大葱、豆腐皮、甜面酱、料酒、盐、生粉、老抽、白糖、鸡精,4,https://www.xiachufang.com/recipe/103981558/,,,,,,,,,,,,,,,
鸡蛋炒米粉，正确泡发干米粉，不碎、不坨、不粘锅、口感Q弹,8.7,米粉、花生油（炟米粉）、盐（炟米粉）、鸡蛋、绿豆芽、小葱、花生油、生抽,10,https://www.xiachufang.com/recipe/104171690/,,,,,,,,,,,,,,,
?酸甜菠萝咕噜肉,8.4,里脊肉、菠萝、青红椒、番茄酱、淀粉（腌制用）、生抽、盐、鸡蛋、料酒、胡椒粉、白醋、糖、蚝油、淀粉（裹粉用）,15,https://www.xiachufang.com/recipe/104569634/,,,,,,,,,,,,,,,
榨菜鲜肉锅盔（发面、死面通用）,8.2,【面】、中筋面粉、水、酵母、油、【馅料】、牛肉（猪肉都可以）、乌江榨菜（粒装的，不太咸，味道好！）、葱、姜、老抽、生抽、料酒、白胡椒粉、糖、盐、十三香（或者花椒面）、鸡精,36,https://www.xiachufang.com/recipe/104212254/,,,,,,,,,,,,,,,
满屋飘香的酱脊骨,8.8,猪脊骨、料酒、香叶、八角、花椒、桂皮、姜、香葱、大酱（黄酱，黄豆酱）、老抽、生抽、蚝油、冰糖、盐、鸡精、干辣椒、陈皮,9,https://www.xiachufang.com/recipe/104044173/,,,,,,,,,,,,,,,
零失败红烧肉?,0,五花肉、冰糖、料酒、桂皮、八角、香叶、白砂糖、生抽、老抽、盐、姜、香葱,0,https://www.xiachufang.com/recipe/104580654/,,,,,,,,,,,,,,,
简单又好吃的蒸蛋,7.9,鸡蛋、味极鲜、食用油、葱花、蒸鱼豉油、橄榄油或芝麻油,0,https://www.xiachufang.com/recipe/104306457/,,,,,,,,,,,,,,,
酱肉包升级版（加了点木耳和芹菜 好吃惨了）,8.7,面粉、酵母、水（和面用）、猪肉前腿肉（三七肥瘦）、料酒、生抽、老抽、大葱、姜、小葱、木耳（泡发）、芹菜、十三香、白胡椒粉、甜面酱、食用油,48,https://www.xiachufang.com/recipe/103918673/,,,,,,,,,,,,,,,
??一学就会?鲜香诱人的葱油鸡腿,8.8,鸡腿、姜末、葱末、料酒、盐、葱花,11,https://www.xiachufang.com/recipe/104457683/,,,,,,,,,,,,,,,
超下饭的炒金针菇！！,7.7,金针菇、蒜、姜、（涪陵）榨菜、剁椒、老干妈、白水、水淀粉、小葱,7,https://www.xiachufang.com/recipe/104402159/,,,,,,,,,,,,,,,
年夜菜必备??全家都爱的孔雀开屏清蒸鳊鱼?,8.3,鳊鱼、大葱、小葱、生姜、小米椒、线椒、盐、料酒、蒸鱼豉油、蚝油、糖、鸡精,12,https://www.xiachufang.com/recipe/104220099/,,,,,,,,,,,,,,,
金针菇培根卷,7.6,金针菇、培根、番茄、生抽、酱油、蚝油、盐、白砂糖、蒜末、牙签、白芝麻,2,https://www.xiachufang.com/recipe/103853845/,,,,,,,,,,,,,,,
快手～鲜虾豆腐,7.7,盒装豆腐、鲜虾、蒜末、香菜末、盐、鸡粉、白糖、白胡椒粉,21,https://www.xiachufang.com/recipe/103933064/,,,,,,,,,,,,,,,
（无敌详细）做了四十年闽南咸饭的奶奶的秘方,8.2,大米（这里推荐泰国香米哦）、干香菇、肥瘦1:1刚好的五花肉、胡萝卜、葱花、酱油（生抽）、料酒、盐、鸡精,11,https://www.xiachufang.com/recipe/103966107/,,,,,,,,,,,,,,,
最简单的红烧排骨【你肯定会！！！】,8.2,排骨、鸡蛋、生抽、白糖、黄酒、姜片、香叶、桂皮,5,https://www.xiachufang.com/recipe/104038857/,,,,,,,,,,,,,,,
红烧肉家常版,0,五花肉、生抽、老抽、料酒、冰糖、姜、葱、桂皮、香叶、八角、盐、蒜、菜籽油,99,https://www.xiachufang.com/recipe/104578425/,,,,,,,,,,,,,,,
菠萝虾球,8.2,菠萝、明虾、番茄酱、糖、淀粉,1,https://www.xiachufang.com/recipe/104193788/,,,,,,,,,,,,,,,
糖醋里脊 超嫩鸡胸肉版,8.1,鸡胸肉、淀粉、蒜、白胡椒、盐、鲜味酱油、糖,1,https://www.xiachufang.com/recipe/104486480/,,,,,,,,,,,,,,,
