Name,Rating,Ingredient,Reviewer,Url
俄式提拉米苏蛋糕，成功率极高的烘焙甜品,8.3,黄油、细砂糖、蜂蜜、小苏打、鸡蛋、低筋面粉、可可粉、淡奶油、细砂糖,3,https://www.xiachufang.com/recipe/104189345/,,,,,,,,,,,,,,,
消耗淡奶油 自制奥利奥奶油冰淇淋?,8.7,淡奶油、白糖、蛋黄、牛奶、盐、奥利奥饼干碎,3,https://www.xiachufang.com/recipe/104430665/,,,,,,,,,,,,,,,
平底锅做的舒芙蕾松饼,7.3,鸡蛋、牛奶、糖、面粉、玉米油,16,https://www.xiachufang.com/recipe/104186388/,,,,,,,,,,,,,,,
【芒果椰奶小方】冰冰冰凉凉凉～,7.8,牛奶、芒果、淡奶油、吉利丁片、白砂糖、椰浆,26,https://www.xiachufang.com/recipe/103851807/,,,,,,,,,,,,,,,
芒果果子露冰淇淋,9.3,芒果（净重）、芒果果汁（纯）、纯净水、细砂糖、水饴,0,https://www.xiachufang.com/recipe/103851265/,,,,,,,,,,,,,,,
补气养血五红丸,8.8,红枣干、枸杞干、红皮花生、赤小豆、红米、蜂蜜,4,https://www.xiachufang.com/recipe/104124977/,,,,,,,,,,,,,,,
香芋泥肉松快手蛋糕,9.3,香芋泥、低筋面粉、红薯淀粉、泡打粉、牛奶/淡奶油（2选1）、鸡蛋、黄油/植物油（2选1）、细砂糖、肉松、肉松、海苔粉、沙拉酱,0,https://www.xiachufang.com/recipe/103824875/,,,,,,,,,,,,,,,
芒果酸奶奥利奥,8.5,芒果、酸奶、奥利奥饼干碎,5,https://www.xiachufang.com/recipe/104487426/,,,,,,,,,,,,,,,
榴莲班戟,0,鸡蛋、牛奶、黄油、低筋面粉、糖粉、榴莲肉、淡奶油,0,https://www.xiachufang.com/recipe/104567668/,,,,,,,,,,,,,,,
谁做谁会的梦龙雪糕,9.0,黄油、淡奶油、细砂糖、巧克力、巧克力碎,0,https://www.xiachufang.com/recipe/104439722/,,,,,,,,,,,,,,,
纯正的意大利传统提拉米苏Tiramisu制作方法,8.8,新鲜鸡蛋（室温）、白砂糖、马斯卡彭芝士（Mascarpone)（室温）、espresso咖啡、意大利Marsala甜酒、Ladyfingers意大利手指饼干、纯可可粉,10,https://www.xiachufang.com/recipe/103958960/,,,,,,,,,,,,,,,
橙子翻转戚风蛋糕,9.1,橙子、鸡蛋、白砂糖、玉米油、低筋面粉,20,https://www.xiachufang.com/recipe/104170252/,,,,,,,,,,,,,,,
自制焦糖奶茶,8.4,茶叶、糖、牛奶,5,https://www.xiachufang.com/recipe/104335559/,,,,,,,,,,,,,,,
（只需4种材料)牛奶小方,7.4,纯牛奶、玉米淀粉、糖、椰蓉,25,https://www.xiachufang.com/recipe/104098537/,,,,,,,,,,,,,,,
【夏日轻食】蒸桃子（4种吃法）,9.0,桃子、糖（冰糖）,36,https://www.xiachufang.com/recipe/103938649/,,,,,,,,,,,,,,,
红豆饼,8.8,面粉、牛奶、玉米油、鸡蛋、蜜红豆、糖、酵母,0,https://www.xiachufang.com/recipe/104013418/,,,,,,,,,,,,,,,
舒芙蕾｜Soufflé,7.9,鸡蛋、玉米油、牛奶、中筋面粉（或低筋面粉）、玉米粉、细砂糖,0,https://www.xiachufang.com/recipe/104153078/,,,,,,,,,,,,,,,
比哈根达斯还好吃的冰激凌（蛋黄是熟的，可以放心吃）,8.3,纯牛奶、白砂糖1、鸡蛋黄、盐、淡奶油、柠檬汁、白砂糖2、蔓越莓干,2,https://www.xiachufang.com/recipe/104337933/,,,,,,,,,,,,,,,
麦芽椰蓉脆饼（长辈最爱）,0,水油皮材料、低筋面粉（也可用中筋）、椰子油/黄油、细砂糖、蜂蜜、盐、水、椰蓉麦芽馅儿材料、糖粉、麦芽糖、熟面粉、椰蓉、奶粉、水、盐,64,https://www.xiachufang.com/recipe/104563493/,,,,,,,,,,,,,,,
连淡奶油都不需要?超超超简单的法式传统焦糖布丁（附熬焦糖秘方??）,0,鸡蛋、牛奶、白糖,3,https://www.xiachufang.com/recipe/104561535/,,,,,,,,,,,,,,,
火龙果果冻,8.0,饮用水、火龙果果肉、白凉粉、糖,3,https://www.xiachufang.com/recipe/104061661/,,,,,,,,,,,,,,,
油炸甜甜圈,8.4,高筋面粉、奶粉、细砂糖、盐、干酵母、全蛋液、牛奶、黄油、细砂糖、防潮糖粉,0,https://www.xiachufang.com/recipe/104418669/,,,,,,,,,,,,,,,
马卡龙,0,杏仁粉、糖粉、蛋白、蛋白、细砂糖、水、白砂糖、黑巧克力、奶油、黄油,0,https://www.xiachufang.com/recipe/104285857/,,,,,,,,,,,,,,,
8月+宝宝辅食 香蕉松饼,9.2,熟透的香蕉、鸡蛋、低筋面粉、配方奶或母乳或水,8,https://www.xiachufang.com/recipe/104476926/,,,,,,,,,,,,,,,
抹茶布丁（吉利丁片）,8.8,抹茶、牛奶、细砂糖、吉利丁片,4,https://www.xiachufang.com/recipe/103891426/,,,,,,,,,,,,,,,
?多芒小丸子,0,芒果、牛奶、糯米粉、温水,3,https://www.xiachufang.com/recipe/104564037/,,,,,,,,,,,,,,,
奶香味十足糯米糍,0,糯米粉、豆沙、玉米淀粉、牛奶、椰蓉、椰浆、黄油,3,https://www.xiachufang.com/recipe/104453512/,,,,,,,,,,,,,,,
自制果冻，太喜欢啦！简单！滑溜溜的！,0,牛奶、白凉粉、芒果、红心火龙果、清水,9,https://www.xiachufang.com/recipe/104576632/,,,,,,,,,,,,,,,
泡沫咖啡,8.5,速溶黑咖啡、糖、热水、牛奶,2,https://www.xiachufang.com/recipe/104428536/,,,,,,,,,,,,,,,
草莓?小雪生,8.5,草莓?、香蕉?、冰糖、水、芝麻、竹签,0,https://www.xiachufang.com/recipe/104202831/,,,,,,,,,,,,,,,
美味健康快手甜品 Vogel’s沃格尔高颜值麦片酸奶冻,8.9,Vogel’s沃格尔麦片浆果味、冷藏酸奶、草莓、蓝莓、红莓、薄荷,0,https://www.xiachufang.com/recipe/103826451/,,,,,,,,,,,,,,,
零失败的奶香味荷兰松饼,8.7,鸡蛋、低筋面粉、牛奶、黄油、白糖、装饰水果、装饰糖粉、枫糖浆,153,https://www.xiachufang.com/recipe/104232714/,,,,,,,,,,,,,,,
芒果味雪媚娘,8.1,糯米粉、牛奶、玉米淀粉、糖（饼皮用）、黄油、奶油、细砂糖、芒果、熟糯米粉,1,https://www.xiachufang.com/recipe/104219773/,,,,,,,,,,,,,,,
鲜芋仙-椰汁?芋圆,0,红薯，紫薯，白薯、荔浦芋、椰子汁、蜜豆,0,https://www.xiachufang.com/recipe/104164591/,,,,,,,,,,,,,,,
基础版迷你小泡芙??一口一个超过瘾??巨简单,8.1,黄油、盐、糖、水、低筋面粉、鸡蛋、淡奶油、细砂糖,11,https://www.xiachufang.com/recipe/104286845/,,,,,,,,,,,,,,,
杨枝甘露-最经典的港式甜品,0,西米、椰汁、芒果、西柚,71,https://www.xiachufang.com/recipe/104481628/,,,,,,,,,,,,,,,
草莓慕斯杯（结尾有彩蛋）,0,吉利丁片、草莓、糖（草莓用）、奶油、糖（奶油用）,18,https://www.xiachufang.com/recipe/104435113/,,,,,,,,,,,,,,,
夏日清凉桃子冰饮,0,冰块,1,https://www.xiachufang.com/recipe/104577750/,,,,,,,,,,,,,,,
越吃越瘦的超美味巧克力雪糕,9.0,蛋黄、赤癣糖醇、奶油奶酪、可可粉、LILYS黑巧克力（可替换百分之90以上的黑巧）、淡奶油、水,36,https://www.xiachufang.com/recipe/103871244/,,,,,,,,,,,,,,,
辣妹美食｜第八集 棉花糖巧克力慕斯?,8.6,棉花糖、纯牛奶、黑巧克力、可可粉,14,https://www.xiachufang.com/recipe/104392410/,,,,,,,,,,,,,,,
手搓冰粉（气泡冰粉）,8.4,冰粉籽、凉开水、食用石灰、兑石灰凉开水,5,https://www.xiachufang.com/recipe/103957844/,,,,,,,,,,,,,,,
软绵香醇的南瓜吐司,9.1,高筋面粉、南瓜泥、全蛋液、牛奶、炼乳、细砂糖、盐、耐高糖干酵母、无盐黄油,7,https://www.xiachufang.com/recipe/104471526/,,,,,,,,,,,,,,,
焦糖海盐玛德琳,8.8,榛果黄油、鸡蛋2个单个带壳重约、细砂糖、焦糖酱、低筋面粉、杏仁粉、海盐、泡打粉,1,https://www.xiachufang.com/recipe/104081492/,,,,,,,,,,,,,,,
网红布丁兔,8.4,牛奶、白糖、吉利丁片、红色色浆,5,https://www.xiachufang.com/recipe/104010659/,,,,,,,,,,,,,,,
快手的网红basque chessecake巴斯克焦芝士蛋糕,8.2,奶油奶酪、淡奶油、糖、鸡蛋、盐、香草精,47,https://www.xiachufang.com/recipe/104539273/,,,,,,,,,,,,,,,
丝滑巧克力冰淇淋(无蛋无冰碴),8.6,巧克力、牛奶、淡奶油、糖,17,https://www.xiachufang.com/recipe/103906333/,,,,,,,,,,,,,,,
谁都会做的法式焦糖布丁,0,淡奶油、牛奶、蛋黄、砂糖,1,https://www.xiachufang.com/recipe/104531660/,,,,,,,,,,,,,,,
不用烤箱的肉松芋泥蛋糕（铜锣烧）盒子！,0,鸡蛋、白砂糖、柠檬汁、牛奶、玉米油、低筋面粉、荔浦芋头、全脂奶粉、炼乳、海苔肉松、丘比沙拉酱（香甜）,1,https://www.xiachufang.com/recipe/104568821/,,,,,,,,,,,,,,,
脆皮巧克力冰淇淋 雪糕－秒杀梦龙,8.7,1??香草口味、香草荚、牛奶、蛋黄、砂糖、牛奶、淡奶油、2??巧克力口味、可可粉、牛奶、蛋黄、砂糖、牛奶、淡奶油、3??咖啡力娇酒口味、咖啡、力娇酒、蛋黄、砂糖、牛奶、淡奶油、制作脆皮、黑巧?牛巧、椰子油、榛子碎,1,https://www.xiachufang.com/recipe/103865188/,,,,,,,,,,,,,,,
流心芝士蛋糕&柯基抖臀蛋糕,8.5,鸡蛋、牛奶、玉米油、白砂糖、低筋面粉、柠檬汁（白醋，香草精）、芝士片（没有可以不放）,1,https://www.xiachufang.com/recipe/104461122/,,,,,,,,,,,,,,,
芒果椰浆冻,8.6,芒果、椰浆、糖、淡奶油、牛奶、吉利片,15,https://www.xiachufang.com/recipe/104330541/,,,,,,,,,,,,,,,
软糯香甜??超好吃紫薯牛奶小方,8.3,紫薯泥、牛奶、淡奶油、爱乐甜零卡糖、玉米淀粉、椰蓉,27,https://www.xiachufang.com/recipe/104214762/,,,,,,,,,,,,,,,
自制水果果冻 | 假期熊孩子们的最爱,8.7,白凉粉、沸水、细砂糖、各种水果,2,https://www.xiachufang.com/recipe/104007818/,,,,,,,,,,,,,,,
自制下午茶，5分钟搞定～奥利奥草莓酸奶杯,0,奥利奥、草莓、酸奶、即食麦片,7,https://www.xiachufang.com/recipe/104562650/,,,,,,,,,,,,,,,
奥利奥木糠杯,0,奥利奥饼干碎、淡奶油、炼乳,2,https://www.xiachufang.com/recipe/104558398/,,,,,,,,,,,,,,,
牛奶芒果布丁（2分钟搞定）,0,吉利丁片、牛奶、白糖,6,https://www.xiachufang.com/recipe/104540546/,,,,,,,,,,,,,,,
网红古早抖臀蛋糕，超简单的操作,0,低筋面粉、玉米油、细砂糖、牛奶、鸡蛋、醋,6,https://www.xiachufang.com/recipe/104577958/,,,,,,,,,,,,,,,
超简单葡式蛋挞液 （全蛋无淡奶油版）,8.1,俏侬蛋挞皮、鸡蛋?、纯牛奶?、细砂糖,2,https://www.xiachufang.com/recipe/104292223/,,,,,,,,,,,,,,,
巧克力冰淇淋蛋糕（奥利奥）无敌快手简单,8.6,巧克力酱、黄油、淡奶油、奶油奶酪、奥利奥碎、糖粉（白砂糖）、6寸模具,2,https://www.xiachufang.com/recipe/103793471/,,,,,,,,,,,,,,,
巧克力酥皮泡芙Chocolate Puff,8.6,【酥皮部分】、黄油、糖粉、低筋面粉、可可粉、【泡芙部分】、黄油、纯净水、盐、糖、低筋面粉、可可粉、鸡蛋,4,https://www.xiachufang.com/recipe/104015635/,,,,,,,,,,,,,,,
炒酸奶,7.7,酸奶、蓝莓、卡乐比燕麦、坚果,2,https://www.xiachufang.com/recipe/103864843/,,,,,,,,,,,,,,,
超好吃的紫米戚风,9.0,6寸烟囱模具、蛋黄、蛋清、玉米油、全脂牛奶、幼砂糖、紫米粉、低筋面粉,0,https://www.xiachufang.com/recipe/104513311/,,,,,,,,,,,,,,,
无忧糕 枕上书同款,0,铁棍山药、紫薯、蜂蜜、白砂糖、糯米粉,0,https://www.xiachufang.com/recipe/104545687/,,,,,,,,,,,,,,,
